STRING	N1_F	N1_C	N2_F	N2_C	N3_F	N3_C
impreholubly	508.88	266.67	148.70	72.27	26.31	11.90
impressional	463.87	215.50	158.76	40.27	92.32	15.00
improachness	410.64	335.92	67.36	66.18	32.72	38.90
improacy	2432.32	508.38	210.77	47.29	103.64	12.17
improdicions	556.82	408.08	172.88	93.09	103.80	49.60
improiduals	898.64	495.91	117.98	35.50	57.70	13.33
impropolders	419.04	319.00	68.40	55.09	33.70	25.80
improporming	497.40	341.17	105.55	107.91	53.63	53.80
impropretic	589.13	293.18	121.94	43.40	55.53	16.00
improprises	904.88	597.09	174.11	124.90	56.31	22.22
improventing	620.00	383.25	224.11	146.27	76.17	69.70
impublized	1477.10	575.30	397.41	144.00	99.64	38.75
inadertion	2504.57	738.10	1067.73	211.78	527.53	73.00
inaraction	2391.86	726.60	1058.86	208.33	592.96	80.12
inattence	2438.46	653.67	499.24	108.75	163.46	27.86
incasionally	672.26	335.75	263.83	107.73	112.47	35.20
inceivois	2745.47	912.11	318.67	61.88	65.70	8.00
inceloped	2979.54	832.44	944.30	191.75	128.89	11.57
inchnised	2978.76	837.11	982.54	216.88	173.72	21.29
incidendence	431.70	215.50	170.56	55.55	72.80	15.80
incieved	4674.67	913.38	1608.18	217.00	273.23	12.50
incionweally	603.02	322.42	219.19	101.73	74.01	31.70
inclarce	2936.64	578.00	576.62	73.14	103.73	8.50
includer	3458.34	767.25	774.12	138.71	153.75	16.50
inclusium	2524.86	664.44	424.03	79.38	110.45	15.00
incluteps	2677.07	903.00	363.26	70.88	107.30	9.43
incognicance	527.71	269.67	165.78	70.73	69.27	25.80
incogning	3453.26	965.11	1352.01	373.75	668.88	185.43
incognius	3094.61	1023.22	485.83	93.12	82.47	10.00
incognment	1856.75	567.10	692.61	97.44	392.52	33.75
incohonted	1658.79	684.10	552.94	201.78	102.13	39.62
incommences	984.90	581.18	280.28	138.90	86.21	21.89
incompanized	452.08	310.00	133.98	81.73	34.18	23.20
incomparily	1289.71	541.55	305.85	121.10	67.46	18.22
incompations	608.97	432.50	275.15	139.73	177.23	88.90
incompatural	432.34	225.25	173.65	67.64	47.15	14.20
incorits	4329.96	1207.62	870.20	167.86	156.50	20.33
incorthelers	505.85	366.50	137.94	74.73	54.10	25.30
incortmenty	1040.34	407.00	319.70	91.40	84.24	24.67
incoughons	1843.41	760.90	369.09	104.67	129.22	26.75
incountion	2412.76	673.00	1029.82	201.44	533.92	78.25
incourable	1733.91	580.40	485.01	135.56	205.32	52.75
increant	3366.26	788.88	585.59	87.57	168.47	16.67
increasintly	661.96	359.25	246.87	96.45	77.98	13.30
increasional	534.63	252.83	202.82	54.64	99.79	10.80
increasioner	538.48	304.42	164.23	53.82	74.51	10.20
increasively	631.92	344.83	228.45	95.55	66.84	23.30
increast	2710.69	674.12	467.10	119.00	142.24	10.00
increciences	633.88	432.00	165.98	97.91	52.20	15.20
increctenced	540.44	330.33	165.68	81.55	43.35	14.60
increfory	2442.16	639.00	564.80	94.62	187.48	14.86
increkeeally	658.14	336.25	226.71	102.45	79.61	32.00
incremers	2883.90	977.56	696.01	154.88	237.59	52.57
increquently	632.54	329.00	236.91	92.55	82.94	17.80
incressfully	583.26	293.00	234.56	97.18	82.06	24.50
incressing	2566.98	840.70	956.95	318.00	493.40	153.88
incressingly	640.07	336.00	253.41	101.36	91.24	22.50
incression	2459.08	678.50	1040.16	161.33	592.21	66.62
incressition	815.21	383.75	412.62	129.18	231.06	54.60
incressorary	512.00	285.75	142.40	53.27	54.69	10.60
incrifice	3045.57	828.00	451.26	106.50	104.78	20.43
incroduces	1804.09	818.70	445.48	182.22	74.68	17.75
incrupted	2846.66	807.89	1063.21	235.25	264.22	44.71
incrupting	2440.36	818.30	907.08	345.22	333.27	163.00
incyclourary	406.91	229.17	103.40	43.09	26.62	8.50
indangement	931.38	391.36	362.42	75.50	188.17	24.33
indecially	2015.73	638.60	691.03	156.11	297.44	39.88
indefentated	518.99	337.50	160.65	100.27	56.83	37.30
indeferation	752.38	388.25	434.95	161.64	273.51	85.70
indeficially	644.25	337.75	215.94	106.45	74.35	37.90
indeficiates	642.85	431.50	154.66	119.27	41.58	36.30
indended	4447.03	921.25	1569.49	250.71	223.43	28.17
indepenation	754.26	376.33	427.31	147.27	268.54	76.10
indepenshes	981.83	585.45	256.76	138.00	70.23	17.33
indepentally	610.66	334.67	228.13	107.27	86.91	35.80
indepentance	526.80	275.42	147.97	56.64	64.52	16.10
indeptially	1100.73	478.55	341.51	130.90	104.70	33.89
indeptically	640.01	349.17	250.92	128.09	101.41	55.90
indeptissing	588.64	398.50	160.41	132.00	59.27	55.80
inderately	2461.30	720.00	908.21	214.56	307.27	44.00
inderaties	3134.60	1169.00	1137.85	355.00	391.95	100.25
inderations	1323.42	692.55	454.59	187.80	225.83	94.89
indericions	1349.97	681.27	434.66	160.70	179.62	63.00
inderinges	2311.46	957.50	739.67	254.89	195.77	35.88
indermines	2361.64	945.40	735.42	233.33	202.21	37.00
indernment	2262.28	640.50	983.14	136.56	591.96	49.12
inderpressly	543.01	324.75	196.35	112.64	28.88	30.00
inderpripts	1076.73	559.27	278.25	105.10	57.67	17.22
indertment	2340.36	651.70	950.02	137.89	498.82	49.62
inderucted	2030.58	686.20	792.21	227.56	230.52	52.25
indervaties	1746.96	839.18	682.95	278.10	240.91	90.89
inderverted	1064.20	510.55	388.67	160.30	92.30	36.22
inderwards	1854.66	739.20	507.41	117.44	185.63	32.12
indestent	3201.69	852.11	758.47	140.38	243.44	40.00
indiculance	804.68	357.18	243.50	81.30	93.36	23.78
indiculating	688.81	412.67	334.40	191.73	144.11	99.60
indiculness	867.06	523.73	191.03	111.90	65.95	52.44
indifferents	525.30	312.00	169.04	67.55	60.87	17.30
indiffering	1159.70	529.64	375.01	202.70	166.57	90.67
indifficance	508.05	251.33	164.43	67.91	70.97	22.80
indignative	1420.83	543.64	627.37	183.00	281.20	72.67
indignition	1487.32	543.82	707.04	190.80	400.69	81.78
indinded	4387.69	901.38	1611.17	253.00	207.60	23.33
indionative	1487.30	570.55	640.23	187.90	287.73	73.67
indisferable	559.79	287.42	187.68	76.09	86.94	28.30
inditently	1741.51	621.40	616.42	156.78	181.71	28.00
indivations	1088.61	617.45	369.84	153.30	211.46	82.89
indiviship	1271.51	376.60	413.79	75.44	172.66	15.88
indoments	2117.39	809.44	445.27	124.00	123.27	27.71
indoubtedge	708.08	289.73	156.58	47.20	40.64	6.00
indoubtedly	828.54	358.09	247.36	96.00	44.44	11.11
indouncties	1485.04	735.73	475.90	210.10	103.54	41.56
indountials	1062.31	551.00	230.94	80.60	43.48	10.33
indourating	1580.97	659.45	737.95	307.60	336.67	160.33
indourbance	860.42	348.09	225.97	68.90	80.11	17.56
indretive	3392.17	864.67	802.97	152.50	171.93	29.57
indulation	2421.19	688.60	1204.12	242.56	704.26	116.75
indundentage	485.46	235.17	101.27	41.09	20.77	7.00
indusand	3584.80	762.88	478.42	72.43	153.47	11.17
industable	1757.12	555.10	599.40	137.78	298.04	51.62
industancy	1737.30	525.90	547.70	110.00	211.52	22.50
industed	4192.44	871.88	1670.19	272.43	344.03	52.00
industered	1844.04	622.00	684.49	166.22	226.12	20.50
industly	2683.58	531.88	803.15	110.14	184.65	12.67
industment	1952.06	567.20	805.16	110.89	471.77	33.50
industried	2333.92	810.10	711.05	203.56	205.04	24.62
industring	2296.66	779.60	861.32	322.56	443.93	150.12
industrous	1668.21	690.50	466.52	107.11	210.22	30.38
ineateence	1735.68	542.00	533.27	112.00	220.00	26.88
ineffection	1328.81	499.82	644.97	170.40	358.92	74.67
inefficated	904.73	484.64	301.12	157.50	89.55	56.22
inefficiate	897.41	386.64	200.26	73.70	54.13	17.89
inementrated	565.28	339.83	196.64	104.91	75.32	39.00
inempiraphed	481.26	302.25	132.84	68.09	23.62	8.80
inemployment	397.94	258.75	126.79	47.82	55.29	13.50
inemselves	1983.30	843.50	598.21	167.67	278.28	8.25
inequaliside	488.51	293.42	86.32	44.09	12.11	7.30
inesesposia	615.31	298.00	136.74	54.10	9.51	6.11
inestiating	1616.12	701.73	731.84	309.10	314.60	156.67
inestitious	999.49	573.73	280.15	119.80	81.97	37.89
inevituate	1646.51	514.10	316.81	90.56	80.05	21.00
inexamless	1553.37	710.80	227.98	120.56	48.41	42.75
inexibiture	1036.77	410.64	208.31	58.70	50.66	9.67
inexperation	718.13	365.92	431.58	154.91	262.26	81.90
inexperial	1759.52	565.60	404.58	117.67	107.12	25.25
infametely	1916.04	612.40	476.37	126.00	117.13	18.62
infavidually	574.23	273.58	194.07	90.45	55.55	28.50
infavologist	417.44	261.50	78.54	45.45	12.47	12.50
infavousnean	453.42	234.92	73.78	53.73	6.35	13.00
infavousness	468.78	330.33	92.29	79.73	23.18	43.50
infecessman	841.76	332.82	176.14	58.30	48.08	10.78
inficiality	1322.57	558.91	293.94	85.20	113.12	25.67
infiness	3507.92	1066.12	781.66	202.43	303.86	74.83
infitary	3100.27	659.12	659.48	92.14	136.66	15.33
inflained	3161.55	885.89	1014.78	215.88	217.00	29.57
inflanically	590.61	319.92	231.85	117.27	83.93	48.10
inflatheless	432.77	333.33	114.59	66.09	40.64	20.80
inflemporary	434.41	245.75	104.01	42.00	29.87	5.50
influding	3310.53	879.56	1281.22	358.00	679.31	179.86
influsive	2840.07	717.89	508.51	87.38	175.11	23.71
infolvement	997.76	385.55	385.44	70.60	214.82	23.44
inforboared	933.48	465.73	286.65	97.50	82.23	11.00
inforditing	1565.64	638.36	619.84	262.30	237.98	117.78
infordition	1551.76	546.55	732.63	185.50	428.25	80.44
infordly	2633.31	527.12	706.46	106.86	69.99	15.17
inforessmed	922.81	440.82	321.85	104.30	99.51	12.00
inforestion	1504.69	538.91	730.92	184.60	422.52	75.44
informarker	984.52	449.82	252.40	81.50	109.34	11.78
informately	1387.76	533.64	519.56	160.60	200.89	22.33
informaties	1692.17	806.64	675.97	258.30	309.67	85.00
informating	1646.19	661.36	774.72	303.40	399.38	158.11
informatual	1122.95	396.18	436.81	113.70	134.21	12.67
infortans	3340.93	1047.78	615.44	122.88	218.28	23.29
infortaries	1551.67	775.55	347.82	170.90	137.70	45.11
infortation	1685.39	592.45	881.92	230.10	550.34	122.89
infortments	1075.62	509.36	325.81	100.40	162.81	34.89
infortunant	1080.91	420.55	323.75	70.20	111.38	11.44
infortuning	1362.59	581.27	426.62	196.90	219.74	89.56
infortunity	1301.27	522.09	322.56	77.70	155.47	18.33
infortution	1513.99	523.45	726.61	179.60	417.49	74.11
infraveres	1763.13	810.80	471.73	185.67	76.77	17.12
infredions	2138.55	885.70	403.54	126.56	131.03	40.50
infrigemence	488.49	220.83	170.12	57.00	73.90	17.40
infustating	1529.99	646.82	707.80	303.90	304.19	156.89
inhabliship	579.89	268.82	175.50	56.20	52.25	8.44
inhablizine	1190.68	516.00	241.81	127.30	40.42	20.11
inhablizing	1139.99	532.45	329.04	191.70	137.86	92.89
inhavione	2685.99	739.22	455.90	87.50	139.79	18.43
inheralight	877.63	381.27	218.20	84.80	27.66	13.00
inhertaling	1551.14	656.82	439.38	224.10	140.11	89.89
inherwing	3666.03	963.22	1323.51	378.88	589.00	169.29
inivesting	2612.69	837.50	1057.79	362.78	355.07	164.75
injoyance	1859.70	510.67	399.97	79.25	126.86	21.14
injustry	2440.88	505.38	525.18	68.57	105.36	8.17
innecewoman	837.70	346.09	132.06	54.80	12.86	8.11
innosions	3220.80	1088.89	529.86	124.38	190.42	35.71
innuisted	3175.33	910.00	1069.17	248.25	238.27	49.29
inocession	2371.24	661.60	986.04	148.78	532.47	57.62
inquination	1581.21	560.18	859.98	225.50	533.38	122.89
inquorian	2661.29	701.56	470.77	121.75	69.18	17.14
inscomation	1613.73	582.36	824.43	228.10	503.01	121.44
inscoverrol	864.81	323.73	169.10	55.80	30.31	9.67
inscrucrable	559.10	294.58	164.23	64.64	72.48	22.00
insensticing	625.40	413.33	162.82	132.45	51.54	52.70
insestrial	2211.04	676.50	468.89	128.44	142.58	23.62
insitiful	2170.55	540.78	543.18	88.25	159.90	14.57
insoubtedge	788.66	317.00	146.14	45.00	29.15	6.33
insperately	1440.97	584.64	521.29	179.20	154.31	29.89
insplacts	2316.25	870.56	390.50	113.88	61.77	15.86
instaign	3795.71	843.38	517.56	80.86	154.03	13.50
instemations	719.32	474.92	290.86	144.73	180.92	85.40
instematious	648.60	415.67	222.25	112.00	104.06	50.40
insterent	3250.65	912.44	989.41	172.75	394.06	42.71
insterners	1992.74	875.30	443.25	184.44	95.16	50.75
instications	733.98	470.83	337.42	144.09	208.28	86.10
insticatious	663.25	411.58	268.82	111.36	131.43	51.10
insticiation	881.06	413.33	491.89	153.09	295.35	76.60
insticionded	543.70	335.67	194.39	79.36	57.74	12.80
insticops	2502.93	900.11	440.32	110.38	75.99	20.57
insticularly	700.96	320.92	320.49	92.00	163.93	10.00
insticultion	826.15	361.92	456.07	123.55	269.70	46.70
instificted	1060.83	511.91	352.78	144.60	105.84	33.22
instilished	1048.45	509.82	327.98	128.80	80.74	20.89
instination	1732.10	618.82	923.13	246.20	575.69	131.00
instiously	1601.27	549.90	484.49	152.89	76.02	36.00
institudings	613.66	356.83	139.34	48.27	45.87	8.20
instlexition	745.59	365.92	369.33	120.36	200.66	48.10
instrary	3224.54	711.00	702.88	122.43	181.91	22.50
instributies	810.45	491.08	300.49	135.45	104.14	25.60
instribution	785.55	360.83	408.18	121.36	244.72	48.90
instricially	707.63	366.42	255.84	111.82	95.99	34.40
instriending	680.56	412.75	192.07	132.82	78.68	56.30
instriently	1195.08	524.82	371.87	136.10	109.82	30.11
instrimitted	663.45	376.25	183.57	91.09	61.65	19.00
instripation	851.38	399.67	456.72	148.09	282.98	73.90
instripative	765.04	384.08	320.02	116.64	134.32	40.80
instriptions	703.79	459.08	277.56	126.73	164.90	67.20
instrisional	576.97	267.58	220.60	61.45	98.56	11.30
instructuour	442.12	251.08	130.73	48.18	43.83	8.60
insturating	1654.04	697.27	750.95	315.80	334.63	163.33
insturbances	604.47	412.00	140.97	88.00	41.09	13.80
insturemence	517.23	244.00	197.59	61.73	93.53	17.80
insufacement	413.06	277.75	118.74	49.36	46.25	16.80
insufactions	581.14	414.83	243.61	117.27	150.30	68.20
insuffecties	743.42	465.58	267.88	126.55	70.18	26.30
insuldent	2578.05	743.78	712.20	100.62	286.70	26.57
insumplism	1545.53	554.20	276.09	93.11	57.68	17.38
insuramme	2127.98	588.78	389.02	74.00	119.81	10.43
insuraped	2933.20	844.78	937.90	196.25	104.36	12.00
insuratutors	614.47	382.92	117.18	61.64	26.05	11.20
inswerch	2317.58	421.12	483.48	68.29	102.08	6.67
inswered	4483.84	902.12	1759.76	268.00	376.44	58.50
intaicles	3107.19	1104.89	632.07	228.00	76.25	27.00
intasiciates	685.12	441.00	178.78	121.45	53.08	35.30
inteleration	809.37	417.83	488.57	177.91	316.26	94.60
intelescedia	427.92	232.17	135.84	58.91	62.98	20.40
intelessness	551.76	399.50	164.62	105.27	85.55	59.40
inteleweally	618.08	338.50	261.66	114.27	111.73	41.90
intelexitely	697.74	383.33	241.56	106.09	77.22	24.60
inteliations	737.44	490.92	322.14	152.73	213.95	94.20
intelicingly	649.81	351.25	252.86	110.55	91.52	29.40
intelitution	806.08	379.50	418.88	134.55	244.65	58.80
intelization	847.18	397.08	495.30	159.00	332.99	86.80
intellatore	1281.31	529.27	405.51	134.20	96.11	36.89
intelled	4696.17	1024.25	1579.41	280.43	229.37	45.33
intelligated	563.01	355.50	221.26	110.18	115.49	44.30
intelligents	584.28	360.75	225.52	76.27	127.27	26.50
intelogness	1019.84	560.55	251.89	120.40	108.63	57.33
intelopmence	467.43	230.17	219.99	68.09	121.10	26.90
intelopments	535.34	327.50	215.75	75.27	118.02	28.40
intemberic	1248.55	399.70	347.29	92.56	92.13	21.88
intenderatic	508.35	274.75	193.97	87.73	89.23	28.20
intengement	1108.51	454.36	416.79	98.40	226.46	39.22
intenters	3347.68	1055.44	770.10	184.62	332.04	75.86
intential	3409.69	825.67	1047.16	182.75	347.30	39.43
intentrition	794.48	409.08	398.22	141.09	227.78	62.70
interally	2785.31	728.33	942.44	199.00	372.76	59.86
interations	1374.34	716.82	483.25	198.90	275.08	109.44
interesners	1196.73	629.36	314.16	156.10	128.42	57.44
interess	4064.67	1159.25	1036.47	215.14	477.22	61.50
interessly	2085.67	628.60	695.83	187.78	172.21	55.00
interfecture	606.90	310.92	183.19	72.82	84.35	29.40
interficate	1131.20	439.91	337.18	109.90	148.43	43.00
interful	2692.96	494.00	718.73	95.71	309.83	24.83
intergraphy	963.27	425.45	285.83	103.60	113.56	36.67
intergroval	837.96	346.73	305.72	97.50	105.27	29.56
interianted	1346.14	637.55	468.08	186.00	161.06	53.78
interiations	758.98	505.75	341.68	167.00	219.38	103.90
interibited	1178.80	579.73	415.03	170.20	153.91	51.00
interiental	1090.85	462.18	395.01	121.10	162.16	38.67
interievably	699.67	357.92	277.53	122.82	93.35	38.40
interine	5159.93	1121.00	1610.88	326.29	367.83	53.83
interiorted	1153.20	575.73	429.43	181.50	156.70	52.67
interipaties	891.44	545.67	381.74	185.73	165.15	69.80
interiptely	1419.15	562.64	427.17	151.70	170.90	40.00
interlection	820.12	397.75	437.65	146.91	260.16	70.50
interlement	1244.59	504.27	469.14	118.40	249.68	49.44
intermantive	717.94	388.08	279.74	118.36	91.48	35.60
intermation	1761.12	635.82	955.05	264.20	599.27	144.33
intermitural	526.21	282.92	201.87	81.82	84.80	29.50
internation	1816.89	650.55	970.72	266.00	617.24	147.89
internature	1387.82	523.27	508.01	146.30	190.96	42.44
internmental	506.68	286.42	209.34	82.73	85.43	31.20
internova	2314.76	610.67	536.01	108.50	204.85	30.86
interpmence	1015.15	386.91	356.33	116.80	154.93	48.67
interrately	1572.96	628.82	589.56	203.80	202.68	49.11
interrestion	816.33	402.50	414.04	147.73	233.37	67.10
interruation	876.72	420.33	480.18	168.82	302.41	91.40
intersiting	1731.62	724.73	692.12	305.20	264.52	144.22
interstant	2410.58	705.40	739.38	149.44	240.27	42.75
interstents	1217.00	598.09	369.25	138.40	158.20	53.00
interstood	2353.90	641.90	549.96	127.56	203.79	37.88
intertakable	623.50	340.33	209.65	93.18	111.36	42.30
intertakings	605.45	395.25	156.71	73.09	74.16	28.60
interthelent	511.56	341.00	192.12	80.00	105.13	32.50
intertheless	546.08	395.42	189.31	96.82	109.91	42.10
interticians	674.22	475.08	214.00	112.09	74.86	36.20
intertioled	1190.60	552.82	426.15	149.00	126.37	35.67
intertution	1642.82	589.73	794.15	217.20	440.09	97.44
intervaling	1545.35	659.64	479.04	238.20	220.42	114.44
intervatial	1551.84	589.27	689.65	216.00	268.72	83.22
intervaties	1797.88	863.45	711.62	289.20	290.16	105.44
intervation	1738.01	626.36	923.15	257.50	570.14	141.22
interviding	1465.56	628.73	437.56	224.90	205.46	108.78
interwarly	1962.63	623.60	630.42	162.11	127.52	33.25
inthdrable	1568.54	550.30	453.74	133.00	192.34	53.25
inthemonalth	493.77	255.50	152.43	61.55	47.08	12.80
inthemporary	462.89	257.92	132.95	50.73	56.46	12.40
intherative	1500.34	590.82	646.51	203.30	282.12	81.33
inthological	426.61	235.25	149.76	66.18	47.86	28.60
inthronizing	564.32	375.83	159.02	132.64	63.65	66.20
inthusitness	546.86	393.00	127.97	87.64	49.29	41.50
inthusittely	690.62	370.50	203.95	94.27	50.20	18.60
inticially	1885.41	647.70	618.72	159.33	225.73	43.12
inticiration	826.91	401.92	454.76	158.00	279.93	84.60
inticultural	446.60	223.08	173.39	56.00	66.16	15.30
intional	3221.17	556.38	941.74	89.71	392.94	16.17
intionating	1672.44	702.82	765.91	316.40	366.09	168.67
intionation	1658.55	611.00	878.70	239.60	556.36	131.33
intionature	1229.48	483.73	415.99	119.90	130.07	25.89
intionse	3516.62	695.38	689.44	77.29	224.14	11.50
intiousness	986.08	563.55	190.00	117.80	67.93	60.33
intisfacting	726.60	432.08	314.40	169.45	115.41	75.50
intisfactual	557.13	268.58	189.48	57.73	71.08	12.60
intistration	804.02	407.50	465.72	165.45	290.79	87.00
intistream	1590.45	526.90	339.80	99.67	91.80	24.25
intitant	3844.21	848.62	871.97	115.57	215.84	23.17
intociation	1624.69	597.64	850.91	229.30	535.75	124.78
intolaphent	983.84	415.45	305.22	76.40	115.75	21.56
intolopmers	947.41	488.27	277.65	101.70	108.09	34.44
intonsteless	502.06	360.75	136.97	78.73	57.63	28.20
intracts	3334.05	941.50	594.58	128.14	137.49	20.50
intrance	3259.93	624.75	724.60	98.57	298.21	24.83
intranding	2223.24	807.00	698.60	317.44	311.98	152.62
intranized	1840.32	724.60	540.88	195.33	116.78	48.12
intrarastion	755.31	381.08	373.99	130.55	205.76	52.40
intrated	4686.59	995.50	1666.75	304.14	328.17	70.67
intreasingly	647.73	343.92	255.69	103.82	90.54	22.50
intreform	2104.79	585.11	481.42	96.50	158.72	17.86
intriavelly	932.55	421.55	278.09	116.00	74.21	25.89
intrigicar	1403.76	494.50	309.83	93.44	78.40	22.62
intrissfully	585.43	290.42	228.69	102.00	73.54	27.40
intriviewers	553.52	372.42	122.90	75.09	41.49	26.10
introactions	629.51	448.75	270.34	133.82	167.00	75.70
introdically	645.98	346.92	271.31	130.45	118.16	56.30
introdition	1499.07	568.27	712.03	197.90	395.57	87.44
introductual	548.30	251.17	186.50	59.55	73.24	13.90
intropolized	479.45	323.58	152.74	88.82	47.52	26.60
introprished	469.87	317.00	163.55	85.09	45.17	17.70
introundence	451.17	221.75	189.01	64.45	86.20	21.10
intuatific	1255.31	442.90	329.13	95.33	79.71	18.12
inturbodate	868.63	364.82	187.04	70.70	61.94	21.89
invangical	1206.79	389.20	333.21	78.33	79.57	16.25
invantable	1695.92	555.40	460.20	123.78	187.45	47.62
invarently	1785.03	608.90	531.67	140.56	135.35	23.75
inveally	2996.72	619.62	843.39	121.43	189.53	22.33
inveletely	2251.34	679.90	581.65	139.89	156.04	17.88
invelooted	1856.69	697.30	564.88	189.67	113.39	35.50
inveracy	3097.20	597.38	671.63	105.43	132.64	22.00
inverained	2370.21	793.90	756.05	197.22	167.38	25.75
invercolital	523.13	285.00	143.53	64.00	17.12	8.10
invernations	686.83	474.00	293.59	149.36	173.22	85.30
invervanians	606.05	427.75	149.31	80.73	17.86	10.60
invesphous	1688.46	656.60	364.27	87.44	100.95	19.50
investhing	2500.09	789.90	789.54	297.44	351.52	132.88
invilarshies	598.23	433.00	131.90	90.18	30.91	18.10
inviously	2062.69	539.89	566.89	118.38	172.12	24.14
inviributes	1079.71	615.18	267.07	151.50	49.89	21.78
invironment	1076.23	420.18	367.12	71.00	197.09	20.44
invirontion	1478.71	529.09	670.23	175.40	368.64	71.00
invitoraph	1098.29	402.10	242.86	72.44	36.06	9.62
involment	2430.03	696.22	703.34	95.62	285.49	27.57
involope	2240.45	542.50	388.24	56.29	122.19	8.50
involors	2829.85	938.25	540.07	135.43	129.21	11.50
involver	3372.01	774.62	852.96	130.57	233.86	11.67
involvity	2574.40	718.11	402.01	86.75	116.80	23.29
invorted	4406.92	916.75	1665.99	271.00	306.48	47.83
invoting	4476.34	1052.50	2193.46	473.71	1073.60	245.17
invoubtedly	842.48	351.82	233.32	90.60	27.79	9.56
invultatives	574.44	411.50	176.12	116.45	41.44	28.10
irranlining	1250.38	631.91	256.76	183.40	130.46	88.33
irratively	1761.20	640.60	333.92	102.00	109.05	20.25
irrectors	3346.14	1050.00	398.24	114.75	138.37	26.00
irreserantly	634.26	387.25	154.34	87.91	35.87	18.20
irrestalking	607.25	410.25	95.76	112.73	44.66	55.30
irribited	3319.19	983.56	860.44	216.25	219.20	47.43
irristents	1922.48	803.60	317.48	104.44	101.90	29.62
irrizoning	2085.07	818.20	489.27	254.67	271.25	137.88
irropshit	1769.83	528.67	57.14	33.25	15.83	5.14
itildhons	2593.19	901.56	259.71	74.62	121.93	21.00
jaunning	4254.24	1162.12	1713.43	427.57	957.11	223.50
jeachday	2746.36	634.88	296.70	66.00	99.77	6.67
jeakness	3439.72	1184.88	539.08	180.86	251.12	63.50
jeogregaring	500.88	375.83	79.28	100.18	44.21	52.40
jeogregation	655.12	350.25	341.04	109.91	242.77	67.50
jounticials	934.71	554.36	121.11	51.40	51.52	16.78
jouthershed	669.09	418.82	160.96	87.60	34.68	12.44
judicemas	1914.32	739.11	127.85	38.62	50.99	7.71
judivation	2136.70	626.90	977.74	189.56	619.26	105.25
jurportmence	376.15	191.50	107.42	30.00	61.89	13.20
jurvervation	713.56	325.42	406.07	118.55	286.48	69.80
juvember	3439.93	774.50	588.81	100.86	212.00	4.17
juverful	2146.60	449.38	367.20	61.86	107.88	14.50
kilicent	3331.93	902.12	518.71	85.57	177.67	19.00
kindkerfeces	388.37	312.75	56.09	62.27	12.93	5.60
kneatity	4012.94	924.00	819.52	147.86	240.18	37.00
kniftion	3327.58	763.75	804.32	117.29	409.33	33.67
knowlette	1806.38	576.44	210.11	60.62	101.76	10.14
labiligned	1587.77	678.30	312.15	123.89	53.16	13.62
labortheless	375.57	320.25	60.39	43.09	46.17	19.10
labouries	3568.55	1309.44	636.07	255.25	212.24	52.00
lameasurtely	587.10	329.83	114.06	58.64	23.48	9.90
lampanist	2706.50	882.22	369.28	126.62	99.45	20.57
lamputed	4207.86	998.12	1427.31	261.00	243.00	47.17
landation	2976.71	860.67	1011.35	186.88	602.44	77.29
landemary	2152.89	689.33	332.74	93.50	118.34	24.14
landened	4682.42	1091.38	1664.26	281.86	387.63	45.83
landenly	3173.56	751.38	837.33	146.14	247.27	26.67
langerred	2930.32	943.33	891.42	228.75	114.31	26.86
languaded	2569.93	859.00	711.71	186.62	72.21	19.57
laughtly	2537.20	667.38	572.12	93.00	219.75	13.50
launtimen	2553.09	823.67	406.26	73.88	153.10	16.57
laussent	3234.23	968.75	419.24	82.71	140.89	17.00
lavallelor	1076.05	414.90	44.18	33.33	7.70	4.75
leadersing	2366.65	873.80	730.24	288.44	352.81	138.50
leadlitive	2149.13	764.80	468.99	140.33	135.86	30.50
leafness	3531.73	1211.62	539.68	186.71	240.72	65.00
leakened	4873.88	1094.12	1531.47	253.86	240.03	29.83
lealione	4093.32	1015.25	438.96	101.57	138.39	17.50
leasontees	2235.10	1020.20	344.24	168.78	55.91	10.12
lecister	4403.30	999.50	925.48	192.43	213.66	27.00
legetactor	1576.88	558.20	130.02	46.89	35.13	11.62
legineerian	1074.77	484.09	122.67	53.30	53.12	13.11
leginershed	740.57	451.27	181.01	87.80	48.22	11.67
legishists	1531.83	760.20	145.06	76.67	52.41	22.25
legishmency	671.32	332.45	122.32	44.30	55.04	18.11
legotically	912.71	442.82	217.59	104.20	94.41	39.67
legotituents	482.08	310.17	109.35	40.09	54.45	12.80
liabioned	2650.32	878.78	720.44	169.88	116.88	22.00
libearions	1979.51	904.20	261.01	103.44	144.24	42.12
libellation	1410.98	566.91	718.47	195.80	486.67	120.11
libelopment	844.81	374.36	294.41	41.40	220.85	18.89
liberalles	2065.42	919.60	501.72	201.44	68.38	25.12
liberalness	909.28	572.73	141.17	107.80	35.20	49.33
liberience	1785.13	566.00	594.19	105.89	291.27	30.12
liberity	3927.06	957.62	643.40	130.14	236.26	36.00
libernment	1949.41	617.90	726.43	92.11	459.43	33.75
lictured	4302.88	999.38	1543.80	253.71	369.81	54.00
lieuterate	1345.84	544.60	167.34	88.89	61.70	31.88
ligartment	1804.59	585.70	562.15	70.78	368.37	29.25
lighteen	3786.09	961.50	306.02	77.00	88.54	14.33
lignimetion	1274.66	489.36	558.01	144.60	341.50	66.89
likelified	2159.65	816.80	345.92	136.11	29.01	13.38
limeduourly	708.69	366.09	138.99	73.10	18.30	3.89
limentives	1998.90	902.90	404.48	174.67	110.30	19.00
